Train Loss, time
3.2673448336342457,5.7871770300000005
3.338896159928119,5.898349562
3.18290079486282,5.526797108
3.2396146975203632,5.394393604
3.3897367729238614,5.775290007
3.6415664669897807,5.703413288
3.571629011187575,5.651191273
3.504182864470997,5.398109708
3.200693998151627,5.450314554
3.334058055498297,5.157209212
3.313681929465173,5.76598971
3.219819742201055,5.821599892
3.2363565951036346,5.598789581
3.3349712127531896,5.456704395
3.428980000336362,5.614260743
3.296136178072827,5.654894543
3.3685637213250645,5.587521934
3.2645521224033502,5.510260458
3.38119232640259,5.606401155
3.354971257271532,5.281715892
3.4758190933498097,5.606225313
3.225524398591644,5.515879624
3.3764408295566173,5.48039865
3.113937953270908,5.322672108
3.3556170029669268,5.206329961
3.364212543577516,5.609754142
3.48212740575895,5.854355539
3.5612434440261116,5.595707495
3.464368698975218,5.648420452
3.393274533777747,5.507313914
3.3003117680084633,5.555709106
3.2237954979942347,5.559961684
3.30357053110527,5.417207588
3.306925459821981,5.683663453
3.3315671299320337,5.453570162
3.3380284396363678,5.813609201
3.3079797804034055,5.702192694
3.2933237206108585,5.721393547
3.1784920765704077,5.637873187
3.002564907601892,5.459996337
3.5140446649113053,5.491090812
3.349164298115205,5.261873723
3.412041917033685,5.587536033
3.3501591728927163,5.547734305
3.130731330056497,5.358024462
3.2673786411896883,5.285562303
3.0954437418012315,5.093823697
3.4304214080874305,5.449502364
3.381245873754121,5.388720001
3.323862682139139,5.565416446
3.4185032605016623,5.654826767
3.3832299956811256,5.5773549
3.083941748240198,5.422318069
3.212560312954832,5.568634176
3.347043936284165,5.769177709
3.1456862049747696,5.619954768
3.2909953869088597,5.479038686
3.5811105544536184,5.6597588210000005
3.308744488813978,5.438358968
3.3394554489469397,5.732250417
3.062953178516928,5.553490758
3.3866958841359143,5.395987347
3.316949161054884,5.520438501
3.334848129474087,5.74290163
3.360471413486667,5.549086073
3.237003033575396,5.798724221
3.239963069952031,5.547166066
3.3389004431216933,5.146459548
3.1534987856849495,5.511487465
3.192286273078717,5.374028372
3.3779718917013635,5.731487378
3.285958131699646,5.582434153
3.2673104159481037,5.594578675
3.2889382832091796,5.722133441
3.253981935900005,5.749849713
3.3385919619084015,5.384319633
3.314553460440309,5.306674568
3.2549312946734936,5.753155122
3.341883511852175,5.833930461
3.3872695524032457,5.776743217
3.2899205263687072,5.697297506
3.079533496329902,5.4736916
3.365095975537297,5.478330697
3.0657169305689944,5.5365655
3.2325908761822815,5.373411003
3.1696949671223766,5.600087037
3.235949101300441,5.707100423
3.1430811700367594,5.595912686
3.316817849216449,5.662469369
3.2787374174409316,5.491319175
3.4061160505718897,5.374733413
3.2516620886152876,5.245309637
3.2137446965372303,5.476748607
3.286204577178628,5.966526967
3.452567818659688,5.819660625
3.4552008074688327,5.615944833
3.1736596848273124,5.685478693
3.158677564159145,5.727120205
3.2119148013949737,5.445630028
3.0482705980416545,5.852636748
3.2638417115029443,5.59277933
3.1753955231370976,5.433274174
3.3281275023536163,5.416933884
3.092872510717579,5.232748187
3.1940077824673394,5.305974868
3.4742644049819056,5.591454153
3.3318148644652186,5.3114697379999996
3.207565301839569,4.941412824
3.259256240159722,5.853277379
3.244404328550316,5.866991597
3.1686120724913565,5.9541379800000005
3.3007694608325306,5.674576711
3.0253521534891146,5.477782734
3.4257233593480017,5.324375243
3.536429517853435,5.295797138
3.2949658861409423,5.501085865
3.2621442371100877,5.23299766
3.118122665558222,5.421506902
3.2743947505126387,5.397731998
3.3279793057040394,5.238247607
3.295250084822276,5.221602756
3.049335188199419,4.991573506
3.2367378584719355,5.177718623
3.1110872242679264,5.777302604
3.194260239312557,5.342991282
2.826282359531773,1.6199435979999999
3.6415518467194694,5.070942235
3.5354232457957755,5.067086314
3.3145655163355325,5.327252075
3.2116560026197067,5.659102471
2.9142414920588826,5.3433410089999995
3.1044904323968283,5.379672774
3.367856262661134,5.489034054
3.135222429590659,5.122406943
3.126439376709558,5.14636185
3.3085087667568627,5.493532738
3.0413035906274066,5.475034704
3.065247342630553,5.353022076
3.268918248698749,5.117605267
3.1783364560239935,5.342753191
3.140457717396512,5.935191464
3.1238104018618724,5.857096263
3.205138616943929,5.75853461
2.990342977044914,5.395149248
3.21944516330125,5.3475886169999995
3.2794658343024135,5.73336349
3.5276454311679686,5.321227418
3.4008233083367605,5.6937066309999995
3.096778045557084,5.435550866
3.3026343217708143,5.425089332
3.34564599133085,5.274537338
2.977577837540381,5.703708837
2.7965259123927866,5.814521433
3.0307937912017855,5.319493229
3.022935150179584,5.848621143
3.226888062743426,5.451037415
3.1712997023504674,5.602900625
3.325877865447024,5.25750606
3.1151796653323522,5.383055252
3.034438018099149,5.450029404
3.1058932692364074,5.139648032
3.311283952930148,5.636721172
3.170620550133062,5.315910174
3.2855541233287027,5.497990909
